user_id,churn_date,churn_day_since_install,last_level_reached,reason,moves_in_last_session,booster_used_last_session,ad_watch_last_session,time_spent_last_session_min
U106430,2025-08-21,0,0,session_timeout,0,False,0,0.0
U106431,2025-08-21,22,4,failed_level_twice,21,False,1,6.02
U106432,2025-06-24,54,0,used_booster_then_quit,0,False,0,0.0
U106433,2025-08-26,26,2,after_10_moves_no_progress,21,True,37,50.7
U106434,2025-08-08,11,1,after_10_moves_no_progress,17,False,11,17.12
U106435,2025-07-14,73,2,after_10_moves_no_progress,14,False,9,23.7
U106436,2025-07-26,42,2,used_booster_then_quit,28,False,4,9.76
U106437,2025-08-26,45,3,other,21,False,5,11.79
U106438,2025-08-14,51,3,used_booster_then_quit,35,False,8,13.48
U106439,2025-08-04,2,3,after_10_moves_no_progress,30,False,23,23.96
U106440,2025-07-22,31,2,after_10_moves_no_progress,18,False,10,11.98
U106441,2025-06-29,41,4,failed_level_twice,20,False,44,70.44
U106442,2025-08-27,1,0,used_booster_then_quit,0,False,0,0.0
U106443,2025-08-16,78,5,failed_level_twice,10,False,19,18.83
U106444,2025-07-29,3,3,after_10_moves_no_progress,15,False,19,22.42
U106445,2025-06-27,40,4,used_booster_then_quit,17,False,25,31.74
U106446,2025-07-11,32,3,after_10_moves_no_progress,16,False,14,18.71
U106447,2025-07-27,34,0,ads_fatigue,0,False,0,0.0
U106448,2025-06-25,32,3,after_10_moves_no_progress,19,False,22,32.92
U106449,2025-07-23,30,3,after_10_moves_no_progress,18,False,7,14.62
U106450,2025-07-30,72,6,other,17,False,5,13.38
U106451,2025-08-07,31,3,used_booster_then_quit,18,False,8,13.23
U106452,2025-07-31,12,0,ads_fatigue,0,False,0,0.0
U106453,2025-07-13,66,6,after_10_moves_no_progress,17,False,10,12.24
U106454,2025-08-26,13,2,ads_fatigue,22,False,11,14.7
U106455,2025-07-02,40,3,failed_level_twice,24,False,11,17.11
U106456,2025-07-11,44,0,other,14,False,13,17.1
U106457,2025-07-29,10,3,after_10_moves_no_progress,23,False,50,57.61
U106458,2025-08-06,41,6,after_10_moves_no_progress,14,False,10,12.31
U106459,2025-08-17,49,9,failed_level_twice,22,False,5,5.49
U106460,2025-06-24,39,3,failed_level_twice,18,False,17,20.11
U106461,2025-08-06,1,1,failed_level_twice,17,False,9,13.31
U106462,2025-07-15,1,2,failed_level_twice,28,False,4,7.71
U106463,2025-06-23,37,3,after_10_moves_no_progress,18,False,15,28.05
U106464,2025-06-19,5,4,after_10_moves_no_progress,16,False,12,15.67
U106465,2025-08-21,15,1,after_10_moves_no_progress,17,False,12,17.98
U106466,2025-07-12,4,1,used_booster_then_quit,21,False,19,28.77
U106467,2025-07-06,53,0,other,0,False,0,0.0
U106468,2025-08-15,62,2,after_10_moves_no_progress,31,False,12,11.36
U106469,2025-08-05,67,1,after_10_moves_no_progress,22,False,29,61.45
U106470,2025-08-12,41,1,after_10_moves_no_progress,15,False,7,21.1
U106471,2025-08-19,9,2,other,34,False,7,11.91
U106472,2025-07-07,15,1,after_10_moves_no_progress,19,True,27,31.0
U106473,2025-08-21,60,1,used_booster_then_quit,9,False,15,15.0
U106474,2025-08-21,4,2,after_10_moves_no_progress,17,False,3,5.38
U106475,2025-07-21,12,0,other,0,False,0,0.0
U106476,2025-08-27,51,4,after_10_moves_no_progress,8,False,11,25.09
U106477,2025-08-22,82,4,after_10_moves_no_progress,20,False,37,59.61
U106478,2025-08-12,31,2,used_booster_then_quit,27,False,4,12.81
U106479,2025-07-17,8,1,session_timeout,16,False,27,33.39
U106480,2025-07-08,21,7,failed_level_twice,17,False,14,16.39
U106481,2025-08-27,0,1,ads_fatigue,20,False,22,21.26
U106482,2025-08-15,1,2,after_10_moves_no_progress,19,False,7,9.41
U106483,2025-07-31,2,1,other,19,False,13,19.05
U106484,2025-08-03,30,4,other,20,False,11,25.54
U106485,2025-08-08,44,3,used_booster_then_quit,21,False,23,37.4
U106486,2025-07-08,46,2,used_booster_then_quit,11,False,6,13.24
U106487,2025-06-06,0,0,after_10_moves_no_progress,0,False,0,0.0
U106488,2025-08-01,0,1,failed_level_twice,21,False,11,12.39
U106489,2025-07-01,7,2,session_timeout,9,False,44,64.68
U106490,2025-08-17,3,1,failed_level_twice,24,False,13,20.14
U106491,2025-05-31,13,1,ads_fatigue,9,False,16,14.53
U106492,2025-07-08,7,1,ads_fatigue,16,False,13,19.11
U106493,2025-08-11,25,2,failed_level_twice,16,False,11,18.21
U106494,2025-07-20,18,2,after_10_moves_no_progress,14,False,5,9.69
U106495,2025-08-23,8,1,after_10_moves_no_progress,13,False,36,36.62
U106496,2025-08-27,0,2,after_10_moves_no_progress,26,False,8,7.88
U106497,2025-07-13,60,3,session_timeout,23,False,16,17.38
U106498,2025-06-01,16,6,failed_level_twice,14,True,11,16.28
U106499,2025-05-31,15,3,failed_level_twice,14,False,16,13.49
U106500,2025-07-29,8,2,used_booster_then_quit,13,False,7,9.65
U106501,2025-08-17,64,4,used_booster_then_quit,17,False,36,44.89
U106502,2025-08-26,30,4,failed_level_twice,23,False,9,7.83
U106503,2025-06-30,12,2,after_10_moves_no_progress,10,False,12,19.27
U106504,2025-08-25,41,4,failed_level_twice,21,False,7,11.2
U106505,2025-08-03,2,1,other,19,False,96,121.13
U106506,2025-08-15,41,6,failed_level_twice,9,False,24,30.75
U106507,2025-08-09,36,1,used_booster_then_quit,18,False,8,14.63
U106508,2025-05-20,9,2,ads_fatigue,20,False,19,25.04
U106509,2025-07-13,24,3,used_booster_then_quit,3,False,25,41.73
U106510,2025-07-07,2,3,after_10_moves_no_progress,23,False,4,12.35
U106511,2025-08-18,54,5,failed_level_twice,23,False,13,15.52
U106512,2025-08-22,5,3,after_10_moves_no_progress,29,True,24,36.89
U106514,2025-08-10,3,4,used_booster_then_quit,21,False,10,13.41
U106515,2025-07-17,32,7,used_booster_then_quit,22,True,4,7.17
U106516,2025-08-18,23,3,used_booster_then_quit,23,False,3,12.32
U106517,2025-08-23,67,9,ads_fatigue,20,False,7,14.33
U106518,2025-06-28,31,5,after_10_moves_no_progress,21,False,11,15.82
U106519,2025-08-02,52,2,failed_level_twice,13,False,22,29.64
U106520,2025-07-17,69,2,failed_level_twice,14,False,9,13.24
U106521,2025-08-02,54,6,after_10_moves_no_progress,17,False,27,37.26
U106522,2025-07-23,28,1,after_10_moves_no_progress,20,False,24,38.08
U106524,2025-07-11,34,5,session_timeout,16,False,7,7.39
U106525,2025-08-18,1,0,used_booster_then_quit,0,False,0,0.0
U106526,2025-08-09,73,4,used_booster_then_quit,26,False,8,11.4
U106528,2025-08-04,33,2,failed_level_twice,19,False,23,22.49
U106529,2025-07-22,2,1,failed_level_twice,25,False,14,23.43
U106530,2025-06-12,37,5,after_10_moves_no_progress,15,False,15,17.62
U106531,2025-08-11,76,3,ads_fatigue,20,False,5,10.1
U106532,2025-06-24,0,2,failed_level_twice,20,False,35,42.35
U106533,2025-07-16,37,3,ads_fatigue,29,False,3,10.96
U106534,2025-08-03,9,2,failed_level_twice,19,False,6,13.73
U106535,2025-07-27,26,1,failed_level_twice,13,False,18,27.08
U106536,2025-07-13,54,0,failed_level_twice,0,False,0,0.0
U106537,2025-08-16,0,1,used_booster_then_quit,24,False,11,13.3
U106538,2025-08-24,80,1,after_10_moves_no_progress,18,False,9,11.18
U106539,2025-08-14,18,6,used_booster_then_quit,12,False,21,36.07
U106540,2025-08-14,12,5,ads_fatigue,24,False,29,34.23
U106541,2025-08-27,3,2,used_booster_then_quit,13,False,9,7.88
U106542,2025-07-16,17,3,failed_level_twice,17,False,14,14.66
U106543,2025-07-27,14,3,session_timeout,20,False,9,8.66
U106544,2025-08-14,65,3,used_booster_then_quit,28,False,28,48.19
U106545,2025-08-01,11,2,after_10_moves_no_progress,31,False,2,7.56
U106546,2025-08-24,60,4,session_timeout,35,True,13,18.67
U106547,2025-08-20,59,3,used_booster_then_quit,25,False,9,15.12
U106548,2025-08-27,16,4,used_booster_then_quit,15,False,10,14.44
U106549,2025-07-12,66,1,used_booster_then_quit,13,False,2,8.04
U106550,2025-08-20,6,3,after_10_moves_no_progress,3,False,23,39.97
U106551,2025-08-13,2,1,used_booster_then_quit,15,False,30,38.98
U106552,2025-07-03,3,0,used_booster_then_quit,27,False,10,19.85
U106553,2025-08-24,57,1,used_booster_then_quit,27,False,14,17.16
U106554,2025-08-23,71,3,failed_level_twice,18,False,3,6.1
U106556,2025-08-10,88,1,session_timeout,16,False,6,12.69
U106557,2025-08-05,26,4,used_booster_then_quit,8,False,56,72.18
U106558,2025-08-22,32,2,failed_level_twice,22,False,3,7.78
U106559,2025-08-24,3,3,other,26,False,1,4.99
U106560,2025-08-03,1,0,other,0,False,0,0.0
U106561,2025-08-13,27,5,used_booster_then_quit,20,False,14,20.47
U106562,2025-06-26,42,3,ads_fatigue,17,False,13,22.08
U106563,2025-06-22,8,3,after_10_moves_no_progress,24,False,15,23.45
U106564,2025-07-26,70,4,ads_fatigue,19,False,17,19.39
U106565,2025-08-17,3,1,used_booster_then_quit,18,False,34,44.39
U106566,2025-08-02,4,2,used_booster_then_quit,15,False,3,10.98
U106567,2025-08-21,22,5,other,18,False,7,8.23
U106568,2025-08-19,32,2,other,19,False,9,17.53
U106569,2025-08-18,49,3,after_10_moves_no_progress,26,False,5,11.22
U106570,2025-06-09,22,5,used_booster_then_quit,20,False,6,8.1
U106571,2025-08-05,57,3,used_booster_then_quit,15,False,11,12.9
U106572,2025-07-20,64,5,failed_level_twice,28,False,18,26.07
U106573,2025-07-27,1,1,after_10_moves_no_progress,21,False,8,11.23
U106574,2025-06-27,38,6,ads_fatigue,15,False,10,12.66
U106576,2025-07-29,6,3,after_10_moves_no_progress,31,False,9,16.7
U106577,2025-08-19,55,1,after_10_moves_no_progress,21,False,23,42.03
U106578,2025-07-23,67,4,failed_level_twice,19,False,7,14.91
U106579,2025-06-19,12,0,after_10_moves_no_progress,0,False,0,0.0
U106580,2025-07-22,44,3,after_10_moves_no_progress,15,False,3,10.99
U106581,2025-08-26,33,4,other,23,False,6,7.15
U106582,2025-06-09,26,2,after_10_moves_no_progress,25,False,34,53.16
U106583,2025-08-11,3,1,after_10_moves_no_progress,13,True,10,14.3
U106584,2025-08-07,7,0,used_booster_then_quit,0,False,0,0.0
U106585,2025-07-13,51,3,ads_fatigue,15,False,19,25.09
U106586,2025-08-16,21,2,used_booster_then_quit,16,False,41,59.6
U106587,2025-08-16,27,4,after_10_moves_no_progress,19,False,12,21.81
U106588,2025-08-16,18,3,failed_level_twice,11,False,5,9.49
U106589,2025-08-02,71,1,session_timeout,16,False,18,13.96
U106590,2025-06-10,22,1,used_booster_then_quit,11,False,25,34.33
U106591,2025-08-20,83,3,other,30,False,11,19.71
U106592,2025-07-09,26,2,after_10_moves_no_progress,11,False,11,12.44
U106593,2025-08-10,6,0,failed_level_twice,21,True,39,51.45
U106594,2025-08-18,21,3,after_10_moves_no_progress,28,False,13,18.3
U106595,2025-08-23,3,3,used_booster_then_quit,27,False,6,15.27
U106596,2025-07-04,57,3,failed_level_twice,19,True,14,19.72
U106597,2025-07-14,73,8,failed_level_twice,20,False,20,24.12
U106598,2025-08-01,9,2,after_10_moves_no_progress,21,False,30,36.21
U106599,2025-06-10,7,2,after_10_moves_no_progress,18,False,21,34.4
U106600,2025-07-18,38,4,used_booster_then_quit,22,False,11,24.08
U106601,2025-08-08,34,2,failed_level_twice,20,False,20,36.47
U106602,2025-07-30,78,1,failed_level_twice,18,False,22,34.08
U106603,2025-08-21,35,1,failed_level_twice,27,False,5,9.48
U106604,2025-07-22,43,3,other,16,False,11,13.03
U106605,2025-07-18,3,1,used_booster_then_quit,11,False,7,10.43
U106606,2025-08-27,18,2,failed_level_twice,30,True,21,26.84
U106607,2025-08-10,81,2,failed_level_twice,17,False,6,10.87
U106609,2025-07-14,11,2,session_timeout,21,False,12,17.35
U106610,2025-08-23,4,0,used_booster_then_quit,0,False,0,0.0
U106611,2025-07-06,42,2,session_timeout,20,False,46,70.66
U106612,2025-08-02,21,2,after_10_moves_no_progress,22,False,7,12.67
U106613,2025-07-27,39,1,ads_fatigue,14,False,9,16.88
U106614,2025-08-17,16,1,failed_level_twice,16,False,27,42.07
U106615,2025-08-23,42,2,used_booster_then_quit,13,False,7,12.21
U106616,2025-08-20,52,3,after_10_moves_no_progress,15,False,17,20.01
U106617,2025-08-26,8,3,used_booster_then_quit,20,False,11,9.63
U106618,2025-07-25,40,3,after_10_moves_no_progress,18,False,7,14.34
U106619,2025-08-05,70,1,used_booster_then_quit,29,False,10,18.03
U106620,2025-07-27,15,4,failed_level_twice,25,False,10,20.53
U106621,2025-08-21,38,4,used_booster_then_quit,15,False,6,11.82
U106622,2025-07-31,39,3,failed_level_twice,15,False,45,54.07
U106623,2025-08-22,55,2,after_10_moves_no_progress,10,False,18,17.58
U106625,2025-08-23,27,6,used_booster_then_quit,12,False,9,14.16
U106626,2025-05-25,11,2,session_timeout,11,False,4,7.95
U106627,2025-08-20,86,0,other,0,False,0,0.0
U106628,2025-08-27,1,1,failed_level_twice,15,False,15,17.85
U106629,2025-07-28,1,1,session_timeout,22,False,25,52.7
U106630,2025-08-20,2,2,after_10_moves_no_progress,13,False,15,30.88
U106631,2025-08-24,79,7,other,23,False,17,38.17
U106632,2025-08-19,21,2,other,15,False,6,6.04
U106633,2025-08-13,19,2,used_booster_then_quit,16,False,7,14.48
U106634,2025-07-06,31,1,after_10_moves_no_progress,9,False,17,21.48
U106635,2025-07-06,0,1,after_10_moves_no_progress,21,True,14,17.6
U106636,2025-08-03,19,1,ads_fatigue,21,False,26,42.95
U106637,2025-06-27,0,1,used_booster_then_quit,18,False,8,13.83
U106638,2025-08-20,12,2,session_timeout,23,False,25,27.28
U106639,2025-08-12,4,1,other,11,False,0,8.13
U106640,2025-08-13,2,1,after_10_moves_no_progress,16,False,19,26.54
U106641,2025-08-11,6,1,other,24,False,4,6.05
U106642,2025-08-23,56,3,after_10_moves_no_progress,17,False,38,52.28
U106643,2025-06-22,7,1,used_booster_then_quit,15,False,10,11.22
U106644,2025-08-21,13,3,after_10_moves_no_progress,16,False,5,8.37
U106645,2025-07-02,4,1,after_10_moves_no_progress,8,False,6,6.32
U106646,2025-07-10,41,1,ads_fatigue,20,False,7,13.76
U106647,2025-08-11,42,5,session_timeout,15,False,26,43.97
U106648,2025-06-16,29,1,other,27,False,11,25.06
U106649,2025-08-15,24,2,failed_level_twice,15,False,14,20.5
U106650,2025-07-19,39,2,failed_level_twice,20,False,21,22.88
U106651,2025-08-01,61,4,after_10_moves_no_progress,7,False,2,4.84
U106652,2025-08-23,0,0,other,0,False,0,0.0
U106654,2025-08-20,17,3,failed_level_twice,16,False,6,10.55
U106655,2025-08-16,33,5,ads_fatigue,18,True,4,8.48
U106656,2025-08-17,8,3,other,25,False,9,11.53
U106657,2025-08-11,11,5,after_10_moves_no_progress,20,False,13,25.09
U106658,2025-08-15,35,0,after_10_moves_no_progress,0,False,0,0.0
U106659,2025-08-25,1,0,other,0,False,0,0.0
U106660,2025-07-21,59,3,after_10_moves_no_progress,21,False,36,41.07
U106661,2025-08-22,0,0,used_booster_then_quit,0,False,0,0.0
U106662,2025-07-04,16,2,session_timeout,16,True,9,22.0
U106664,2025-05-16,1,2,ads_fatigue,18,False,31,50.33
U106665,2025-07-15,11,3,ads_fatigue,15,True,3,11.98
U106666,2025-07-20,7,1,used_booster_then_quit,19,False,7,8.9
U106667,2025-08-28,0,0,after_10_moves_no_progress,0,False,0,0.0
U106668,2025-08-26,0,1,ads_fatigue,9,False,9,8.65
U106669,2025-08-26,2,0,after_10_moves_no_progress,0,False,0,0.0
U106670,2025-08-06,56,3,used_booster_then_quit,23,False,12,13.67
U106671,2025-08-27,0,1,failed_level_twice,28,False,8,8.39
U106672,2025-08-13,50,1,failed_level_twice,21,False,10,21.43
U106673,2025-08-16,5,3,ads_fatigue,13,False,9,9.45
U106674,2025-07-17,52,5,session_timeout,17,False,18,25.49
U106676,2025-08-25,1,0,failed_level_twice,0,False,0,0.0
U106677,2025-08-22,0,1,ads_fatigue,13,False,4,7.9
U106678,2025-08-27,36,2,used_booster_then_quit,26,False,2,6.03
U106679,2025-08-12,8,3,used_booster_then_quit,23,False,13,19.9
U106680,2025-06-25,34,7,failed_level_twice,20,False,26,35.0
U106681,2025-07-31,5,2,failed_level_twice,27,False,10,12.68
U106682,2025-07-16,2,0,failed_level_twice,0,False,0,0.0
U106683,2025-06-15,35,3,other,12,False,4,9.7
U106684,2025-06-10,27,2,after_10_moves_no_progress,3,False,17,36.5
U106685,2025-06-07,24,1,after_10_moves_no_progress,6,False,10,16.92
U106686,2025-08-24,29,2,after_10_moves_no_progress,13,False,26,35.05
U106687,2025-07-30,73,3,after_10_moves_no_progress,13,False,10,11.32
U106688,2025-07-13,17,3,ads_fatigue,24,False,7,7.9
U106689,2025-08-23,72,5,failed_level_twice,15,False,3,7.53
U106690,2025-07-23,17,4,session_timeout,15,False,28,42.41
U106691,2025-08-22,29,4,session_timeout,16,False,9,13.7
U106692,2025-08-26,35,2,session_timeout,16,False,3,6.53
U106693,2025-08-06,36,2,after_10_moves_no_progress,14,False,6,16.13
U106694,2025-07-20,25,2,failed_level_twice,21,False,20,23.5
U106695,2025-08-10,54,7,after_10_moves_no_progress,3,False,34,43.45
U106696,2025-08-26,14,3,after_10_moves_no_progress,15,False,23,23.91
U106697,2025-08-26,78,6,after_10_moves_no_progress,23,False,13,24.56
U106698,2025-07-30,59,1,session_timeout,21,False,22,31.56
U106699,2025-08-09,11,0,session_timeout,0,False,0,0.0
U106700,2025-07-02,19,3,after_10_moves_no_progress,19,False,7,10.05
U106701,2025-08-21,11,0,ads_fatigue,0,False,0,0.0
U106702,2025-08-26,78,1,other,13,False,58,84.18
U106703,2025-08-16,23,2,used_booster_then_quit,30,False,55,81.87
U106704,2025-05-24,18,0,session_timeout,0,False,0,0.0
U106705,2025-07-02,16,1,after_10_moves_no_progress,27,True,14,26.31
U106706,2025-07-13,32,2,ads_fatigue,14,False,33,42.8
U106707,2025-08-16,9,3,failed_level_twice,17,False,15,23.56
U106708,2025-08-26,1,3,used_booster_then_quit,24,False,2,8.78
U106709,2025-07-27,32,1,after_10_moves_no_progress,19,False,12,13.5
U106710,2025-08-11,4,2,failed_level_twice,3,False,12,17.56
U106711,2025-08-25,33,3,failed_level_twice,17,False,2,6.08
U106713,2025-08-18,12,2,failed_level_twice,28,False,5,11.09
U106714,2025-05-17,7,3,after_10_moves_no_progress,20,False,19,21.44
U106715,2025-07-30,5,1,other,15,False,31,55.48
U106716,2025-08-24,51,1,after_10_moves_no_progress,17,False,13,31.1
U106717,2025-07-26,85,4,failed_level_twice,21,False,25,24.3
U106718,2025-07-30,60,3,session_timeout,19,False,17,24.12
U106719,2025-08-26,7,3,after_10_moves_no_progress,24,False,4,12.76
U106720,2025-08-21,1,0,after_10_moves_no_progress,0,False,0,0.0
U106722,2025-08-26,0,0,session_timeout,0,False,0,0.0
U106723,2025-08-07,2,0,ads_fatigue,0,False,0,0.0
U106724,2025-05-17,15,0,session_timeout,0,False,0,0.0
U106725,2025-07-29,55,5,after_10_moves_no_progress,16,False,7,11.94
U106726,2025-07-13,70,5,ads_fatigue,17,False,29,44.87
U106727,2025-07-02,51,4,after_10_moves_no_progress,15,False,13,29.79
U106728,2025-07-03,37,3,used_booster_then_quit,11,False,30,45.84
U106729,2025-07-09,9,5,after_10_moves_no_progress,17,False,18,19.9
U106730,2025-08-20,10,1,after_10_moves_no_progress,9,False,26,46.52
U106731,2025-08-12,0,0,used_booster_then_quit,0,False,0,0.0
U106732,2025-07-20,7,1,used_booster_then_quit,22,False,10,22.01
U106733,2025-08-22,2,0,used_booster_then_quit,0,False,0,0.0
U106734,2025-08-15,46,4,other,12,False,6,12.72
U106735,2025-08-26,11,1,used_booster_then_quit,19,False,10,16.57
U106736,2025-07-24,30,5,ads_fatigue,24,False,16,17.87
U106737,2025-08-20,78,2,failed_level_twice,14,False,13,18.04
U106738,2025-08-24,6,2,ads_fatigue,16,False,7,11.58
U106739,2025-08-04,49,3,ads_fatigue,8,False,16,10.07
U106740,2025-07-07,7,3,failed_level_twice,15,False,24,34.63
U106741,2025-08-07,59,5,other,14,False,15,21.73
U106742,2025-08-23,35,4,other,9,False,6,11.77
U106744,2025-06-29,56,1,after_10_moves_no_progress,15,False,21,41.34
U106745,2025-08-17,1,3,other,17,False,10,17.38
U106746,2025-07-08,68,0,other,0,False,0,0.0
U106747,2025-08-01,49,4,session_timeout,16,True,13,16.52
U106748,2025-07-28,68,2,after_10_moves_no_progress,6,False,26,39.42
U106749,2025-08-20,21,1,session_timeout,14,False,17,20.96
U106750,2025-07-27,81,2,after_10_moves_no_progress,22,False,25,31.24
U106751,2025-08-19,44,2,ads_fatigue,11,False,3,8.52
U106752,2025-06-14,9,0,ads_fatigue,23,False,18,28.57
U106753,2025-06-20,34,1,other,27,False,3,4.31
U106754,2025-08-23,22,3,used_booster_then_quit,14,False,15,21.01
U106756,2025-07-12,46,4,other,28,False,10,18.38
U106757,2025-06-16,13,2,other,19,False,14,19.87
U106758,2025-08-05,26,3,used_booster_then_quit,29,False,2,8.11
U106759,2025-07-20,1,1,ads_fatigue,18,True,18,27.16
U106760,2025-07-23,81,5,used_booster_then_quit,25,False,20,39.11
U106761,2025-06-12,13,2,after_10_moves_no_progress,14,True,15,25.05
U106762,2025-07-27,36,0,session_timeout,0,False,0,0.0
U106763,2025-06-16,7,1,used_booster_then_quit,16,False,3,5.34
U106764,2025-08-15,0,0,failed_level_twice,0,False,0,0.0
U106765,2025-08-04,1,2,after_10_moves_no_progress,10,False,45,41.45
U106766,2025-08-08,24,4,failed_level_twice,22,True,9,13.3
U106767,2025-08-25,76,3,ads_fatigue,19,False,8,11.92
U106768,2025-08-03,10,0,after_10_moves_no_progress,0,False,0,0.0
U106769,2025-08-10,0,1,used_booster_then_quit,16,False,5,5.42
U106770,2025-08-27,47,7,ads_fatigue,11,False,14,24.59
U106771,2025-08-15,12,1,after_10_moves_no_progress,34,False,8,9.36
U106772,2025-08-04,6,1,ads_fatigue,9,False,8,7.21
U106773,2025-07-26,18,3,other,17,False,15,32.91
U106774,2025-07-07,30,4,other,26,False,19,28.08
U106775,2025-08-25,27,0,session_timeout,0,False,0,0.0
U106776,2025-06-04,10,1,other,26,False,14,17.19
U106777,2025-08-27,25,5,session_timeout,15,False,10,16.36
U106778,2025-08-20,15,3,ads_fatigue,29,False,19,23.04
U106779,2025-08-26,19,4,other,15,False,7,16.98
U106780,2025-07-04,8,0,after_10_moves_no_progress,0,False,0,0.0
U106781,2025-08-04,72,5,after_10_moves_no_progress,15,False,26,32.48
U106782,2025-05-15,3,0,ads_fatigue,0,False,0,0.0
U106783,2025-08-03,5,1,other,28,False,7,24.34
U106784,2025-08-18,3,0,after_10_moves_no_progress,0,False,0,0.0
U106785,2025-07-24,6,2,after_10_moves_no_progress,15,False,3,6.28
U106786,2025-05-26,8,0,used_booster_then_quit,0,False,0,0.0
U106787,2025-08-25,4,2,used_booster_then_quit,13,False,31,50.55
U106788,2025-08-27,0,0,after_10_moves_no_progress,0,False,0,0.0
U106789,2025-08-20,59,5,used_booster_then_quit,17,False,8,10.91
U106790,2025-08-14,34,3,ads_fatigue,25,False,5,6.28
U106791,2025-08-05,3,1,used_booster_then_quit,27,False,12,15.59
U106792,2025-08-08,11,1,used_booster_then_quit,18,False,18,34.96
U106793,2025-08-25,0,1,other,6,False,20,26.4
U106794,2025-07-03,50,1,used_booster_then_quit,15,False,8,14.42
U106795,2025-08-25,47,3,ads_fatigue,20,False,10,8.24
U106796,2025-08-07,15,1,ads_fatigue,26,False,6,11.73
U106797,2025-08-25,10,1,other,18,False,15,18.78
U106798,2025-08-19,6,1,failed_level_twice,12,False,67,97.63
U106800,2025-08-14,44,4,after_10_moves_no_progress,12,True,6,11.01
U106801,2025-08-18,10,2,used_booster_then_quit,9,False,30,48.18
U106802,2025-07-26,35,8,ads_fatigue,22,False,7,12.47
U106803,2025-08-08,49,0,after_10_moves_no_progress,0,False,0,0.0
U106804,2025-06-19,19,1,other,17,False,25,27.11
U106805,2025-08-21,14,1,failed_level_twice,17,False,14,17.63
U106806,2025-08-27,0,1,after_10_moves_no_progress,13,False,25,37.32
U106807,2025-07-08,38,4,after_10_moves_no_progress,17,False,7,10.15
U106808,2025-08-01,86,2,after_10_moves_no_progress,23,False,14,12.77
U106809,2025-08-18,12,6,used_booster_then_quit,19,False,14,20.95
U106810,2025-08-11,28,3,other,9,False,19,25.02
U106811,2025-08-25,1,1,ads_fatigue,8,False,11,18.53
U106812,2025-07-23,53,3,failed_level_twice,27,False,15,20.02
U106813,2025-06-26,48,4,used_booster_then_quit,25,False,5,12.1
U106814,2025-07-18,19,3,session_timeout,13,False,2,4.65
U106815,2025-06-11,31,2,after_10_moves_no_progress,26,True,21,24.33
U106816,2025-07-21,50,1,used_booster_then_quit,17,False,4,9.55
U106817,2025-06-22,37,1,failed_level_twice,26,False,27,32.68
U106818,2025-05-30,3,2,ads_fatigue,25,False,10,16.76
U106819,2025-07-18,66,3,used_booster_then_quit,17,False,20,19.99
U106820,2025-08-27,4,1,session_timeout,25,False,5,7.93
U106821,2025-08-03,61,2,after_10_moves_no_progress,27,False,1,5.47
U106822,2025-08-20,58,6,failed_level_twice,21,False,6,13.19
U106823,2025-08-25,9,2,after_10_moves_no_progress,14,False,6,9.64
U106824,2025-08-06,16,1,after_10_moves_no_progress,30,False,11,20.48
U106825,2025-07-22,8,6,failed_level_twice,24,False,14,27.41
U106826,2025-08-18,25,1,after_10_moves_no_progress,20,False,4,7.33
U106827,2025-08-18,10,3,used_booster_then_quit,20,False,34,44.2
U106828,2025-08-26,12,1,after_10_moves_no_progress,23,False,2,6.93
U106829,2025-07-26,9,0,after_10_moves_no_progress,0,False,0,0.0
U106830,2025-08-18,3,0,session_timeout,0,False,0,0.0
U106831,2025-07-25,21,0,used_booster_then_quit,0,False,0,0.0
U106832,2025-07-18,45,4,after_10_moves_no_progress,21,False,43,53.28
U106833,2025-08-24,10,2,after_10_moves_no_progress,26,False,12,20.07
U106834,2025-08-05,32,0,failed_level_twice,0,False,0,0.0
U106835,2025-08-18,1,0,used_booster_then_quit,0,False,0,0.0
U106836,2025-05-19,14,5,after_10_moves_no_progress,20,False,5,9.91
U106837,2025-07-07,20,5,failed_level_twice,9,False,7,18.87
U106838,2025-08-25,3,3,after_10_moves_no_progress,9,False,7,11.14
U106839,2025-06-27,28,0,session_timeout,0,False,0,0.0
U106840,2025-08-21,0,0,after_10_moves_no_progress,0,False,0,0.0
U106841,2025-08-23,0,1,ads_fatigue,25,False,10,14.43
U106842,2025-08-14,0,1,after_10_moves_no_progress,16,False,7,12.56
U106843,2025-08-22,46,2,after_10_moves_no_progress,21,True,9,16.13
U106844,2025-07-21,4,2,used_booster_then_quit,18,False,10,11.64
U106845,2025-08-23,10,3,used_booster_then_quit,21,False,12,18.06
U106846,2025-08-13,11,2,used_booster_then_quit,8,False,19,31.15
U106847,2025-07-27,12,0,failed_level_twice,0,False,0,0.0
U106848,2025-08-26,0,0,after_10_moves_no_progress,0,False,0,0.0
U106849,2025-08-17,26,3,failed_level_twice,26,False,13,22.3
U106850,2025-08-26,0,1,after_10_moves_no_progress,27,False,28,51.16
U106851,2025-06-13,37,3,used_booster_then_quit,30,False,6,13.13
U106852,2025-07-01,45,2,used_booster_then_quit,23,False,15,28.8
U106854,2025-07-05,19,3,used_booster_then_quit,22,False,4,13.09
U106855,2025-08-19,17,2,session_timeout,12,False,9,14.98
U106856,2025-07-12,53,5,used_booster_then_quit,9,False,19,23.08
U106858,2025-06-27,20,1,after_10_moves_no_progress,13,False,14,18.54
