user_id,date,day_since_install,active,time_spent_min,interstitial_impressions,rewarded_impressions,ad_revenue_usd,iap_revenue_usd
U107445,2025-07-16,25,1,21.34,13,3,0.159,0.0
U107447,2025-07-02,0,1,17.35,3,4,0.083,0.0
U107447,2025-07-03,1,1,16.72,7,1,0.077,0.0
U107447,2025-07-14,12,1,25.05,15,3,0.177,0.0
U107447,2025-07-20,18,1,28.41,9,10,0.221,0.0
U107447,2025-07-25,23,1,25.43,11,6,0.183,0.0
U107447,2025-07-26,24,1,53.75,17,8,0.265,0.0
U107447,2025-07-27,25,1,37.99,23,8,0.319,0.0
U107447,2025-08-11,40,1,49.16,23,6,0.291,0.0
U107447,2025-08-26,55,1,14.72,4,3,0.078,0.0
U107448,2025-05-24,0,1,53.01,21,12,0.468,0.0
U107448,2025-06-06,13,1,17.9,10,1,0.138,0.0
U107449,2025-06-01,0,1,38.85,17,11,0.402,0.0
U107449,2025-06-02,1,1,42.81,21,2,0.288,0.0
U107449,2025-06-03,2,1,37.35,13,9,0.318,0.0
U107449,2025-06-04,3,1,24.22,20,2,0.276,0.0
U107449,2025-06-05,4,1,29.79,11,5,0.222,0.0
U107449,2025-06-10,9,1,39.13,19,4,0.3,0.0
U107449,2025-06-18,17,1,33.65,8,5,0.186,0.0
U107450,2025-06-16,0,1,13.52,7,7,0.21,0.0
U107450,2025-07-01,15,1,11.33,6,3,0.126,0.0
U107450,2025-07-03,17,1,14.23,7,3,0.138,0.0
U107450,2025-07-24,38,1,37.14,24,8,0.432,0.0
U107451,2025-07-14,0,1,38.35,20,12,0.348,0.0
U107451,2025-07-15,1,1,40.8,25,10,0.365,0.0
U107451,2025-07-24,10,1,16.02,5,2,0.073,0.0
U107451,2025-07-30,16,1,57.52,30,10,0.41,0.0
U107451,2025-08-07,24,1,15.2,9,0,0.081,0.0
U107451,2025-08-18,35,1,18.99,8,4,0.128,0.0
U107452,2025-06-23,1,1,11.0,7,4,0.156,0.0
U107452,2025-06-24,2,1,11.7,4,1,0.066,0.0
U107452,2025-06-26,4,1,22.95,9,3,0.162,0.0
U107452,2025-07-01,9,1,21.54,11,5,0.222,0.0
U107453,2025-06-17,0,1,17.5,6,2,0.082,0.0
U107453,2025-06-20,3,1,22.77,8,7,0.17,0.0
U107453,2025-06-21,4,1,18.8,11,4,0.155,0.0
U107453,2025-06-30,13,1,30.08,15,4,0.191,0.0
U107453,2025-08-22,66,1,81.08,33,10,0.437,0.0
U107454,2025-07-14,7,1,24.48,13,4,0.173,0.0
U107454,2025-07-20,13,1,23.01,11,5,0.169,0.0
U107454,2025-07-25,18,1,18.36,6,1,0.068,0.0
U107454,2025-08-20,44,1,36.78,17,8,0.265,0.0
U107455,2025-05-30,0,1,36.48,16,15,0.354,0.0
U107455,2025-07-15,46,1,12.11,11,1,0.113,0.0
U107456,2025-05-10,0,1,8.98,5,4,0.132,0.0
U107456,2025-05-11,1,1,19.06,4,3,0.102,0.0
U107456,2025-05-14,4,1,10.06,6,1,0.09,0.0
U107456,2025-05-17,7,1,27.28,15,4,0.252,0.0
U107456,2025-06-11,32,1,14.91,11,2,0.168,0.0
U107456,2025-06-18,39,1,11.01,4,1,0.066,0.0
U107457,2025-05-03,0,1,16.78,7,3,0.138,0.0
U107457,2025-05-04,1,1,42.42,18,7,0.342,0.0
U107457,2025-05-06,3,1,21.31,8,6,0.204,0.0
U107457,2025-05-24,21,1,46.08,24,8,0.432,0.0
U107458,2025-05-31,0,1,45.95,20,14,0.376,0.0
U107458,2025-06-01,1,1,26.73,9,6,0.165,0.0
U107458,2025-06-05,5,1,49.09,36,7,0.422,0.0
U107458,2025-06-08,8,1,21.81,12,4,0.164,0.0
U107458,2025-06-09,9,1,42.86,16,5,0.214,0.0
U107458,2025-07-26,56,1,30.13,13,5,0.187,0.0
U107459,2025-05-11,0,1,6.98,3,1,0.054,0.0
U107459,2025-05-12,1,1,4.36,1,1,0.03,0.0
U107459,2025-05-14,3,1,15.67,11,5,0.222,0.0
U107459,2025-05-16,5,1,3.63,3,0,0.036,0.0
U107459,2025-05-19,8,1,16.66,6,1,0.09,0.0
U107459,2025-06-19,39,1,7.34,1,1,0.03,0.0
U107459,2025-07-05,55,1,5.51,2,1,0.042,0.0
U107460,2025-06-10,0,1,21.77,8,7,0.222,0.0
U107460,2025-06-13,3,1,42.02,17,7,0.33,0.0
U107460,2025-06-24,14,1,31.95,22,5,0.354,0.0
U107460,2025-08-10,61,1,15.88,7,2,0.12,0.0
U107461,2025-08-01,0,1,27.59,15,6,0.288,0.0
U107461,2025-08-13,12,1,55.99,32,10,0.564,0.0
U107461,2025-08-14,13,1,15.4,13,1,0.174,0.0
U107462,2025-07-25,0,1,6.51,3,0,0.027,0.0
U107462,2025-08-07,13,1,10.68,5,2,0.073,0.0
U107463,2025-07-13,0,1,13.2,7,3,0.138,0.0
U107463,2025-07-17,4,1,12.31,8,3,0.15,0.0
U107463,2025-08-05,23,1,20.4,7,4,0.156,0.0
U107463,2025-08-18,36,1,9.9,6,1,0.09,0.0
U107464,2025-08-11,0,1,24.5,16,5,0.282,0.0
U107464,2025-08-12,1,1,6.35,5,0,0.06,0.0
U107464,2025-08-16,5,1,22.25,14,4,0.24,0.0
U107465,2025-06-05,2,1,11.43,3,1,0.041,0.0
U107465,2025-06-20,17,1,26.18,7,4,0.119,0.0
U107465,2025-07-12,39,1,19.78,13,2,0.145,0.0
U107466,2025-08-15,0,1,49.53,21,6,0.273,0.0
U107466,2025-08-18,3,1,12.65,6,2,0.082,0.0
U107466,2025-08-20,5,1,23.12,10,7,0.188,0.0
U107466,2025-08-23,8,1,21.63,13,5,0.187,0.0
U107468,2025-06-18,0,1,23.01,6,6,0.18,0.0
U107468,2025-06-20,2,1,11.63,12,1,0.162,0.0
U107468,2025-06-23,5,1,5.08,3,1,0.054,0.0
U107468,2025-07-12,24,1,8.95,3,3,0.09,0.0
U107469,2025-06-18,0,1,26.04,21,5,0.342,0.0
U107469,2025-06-20,2,1,28.07,20,4,0.312,0.0
U107469,2025-06-24,6,1,43.86,24,7,0.414,0.0
U107469,2025-07-12,24,1,44.54,26,7,0.438,0.0
U107469,2025-08-13,56,1,37.09,21,5,0.342,0.0
U107470,2025-05-17,5,1,7.87,8,0,0.096,0.0
U107470,2025-07-05,54,1,10.95,6,1,0.09,0.0
U107470,2025-08-10,90,1,9.25,7,4,0.156,0.0
U107471,2025-08-26,0,1,10.43,1,1,0.03,0.0
U107471,2025-08-27,1,1,10.63,9,1,0.126,0.0
U107472,2025-05-17,0,1,31.06,15,2,0.216,0.0
U107472,2025-05-18,1,1,18.61,8,2,0.132,0.0
U107472,2025-05-19,2,1,30.33,20,6,0.348,0.0
U107472,2025-05-21,4,1,18.01,6,5,0.162,0.0
U107472,2025-06-10,24,1,38.18,18,4,0.288,0.0
U107472,2025-07-14,58,1,9.4,3,0,0.036,0.0
U107472,2025-07-24,68,1,47.09,22,5,0.354,0.0
U107473,2025-06-10,0,1,24.92,15,3,0.234,0.0
U107473,2025-06-12,2,1,10.81,5,6,0.168,0.0
U107473,2025-06-15,5,1,21.03,12,3,0.198,0.0
U107473,2025-06-21,11,1,15.63,5,1,0.078,0.0
U107473,2025-06-29,19,1,13.84,6,2,0.108,0.0
U107473,2025-08-04,55,1,27.0,14,4,0.24,0.0
U107474,2025-06-09,1,1,13.82,9,4,0.18,0.0
U107474,2025-06-12,4,1,13.95,7,1,0.102,0.0
U107474,2025-06-13,5,1,13.41,12,0,0.144,0.0
U107474,2025-06-18,10,1,4.15,2,0,0.024,0.0
U107474,2025-06-19,11,1,5.12,5,3,0.114,0.0
U107474,2025-08-22,75,1,22.78,11,3,0.186,0.0
U107475,2025-05-09,0,1,9.39,4,2,0.084,0.0
U107475,2025-05-14,5,1,27.62,10,6,0.228,0.0
U107475,2025-05-19,10,1,36.78,21,14,0.504,0.0
U107475,2025-07-24,76,1,15.17,7,1,0.102,0.0
U107476,2025-05-19,0,1,7.21,1,3,0.051,0.0
U107476,2025-05-22,3,1,13.03,8,1,0.086,0.0
U107476,2025-05-27,8,1,16.93,7,3,0.105,0.0
U107476,2025-06-20,32,1,18.74,5,1,0.059,0.0
U107476,2025-06-30,42,1,13.42,5,3,0.087,0.0
U107477,2025-05-06,0,1,10.37,2,1,0.042,0.0
U107477,2025-05-07,1,1,20.19,10,2,0.156,0.0
U107477,2025-05-13,7,1,24.22,6,4,0.144,0.0
U107477,2025-05-16,10,1,30.79,17,9,0.366,0.0
U107477,2025-06-27,52,1,11.39,5,2,0.096,0.0
U107478,2025-06-05,0,1,21.41,8,0,0.096,0.0
U107479,2025-08-14,2,1,11.25,11,2,0.168,0.0
U107479,2025-08-16,4,1,14.12,2,2,0.06,0.0
U107479,2025-08-17,5,1,11.38,7,3,0.138,0.0
U107480,2025-06-10,0,1,25.96,11,3,0.186,0.0
U107480,2025-06-11,1,1,9.47,2,3,0.078,0.0
U107481,2025-05-15,0,1,3.75,0,1,0.014,0.0
U107481,2025-05-22,7,1,10.33,5,2,0.073,0.0
U107481,2025-06-16,32,1,4.2,2,0,0.018,0.0
U107481,2025-06-20,36,1,13.01,3,3,0.069,0.0
U107481,2025-07-23,69,1,11.72,0,2,0.028,0.0
U107482,2025-07-17,0,1,114.89,57,27,0.891,0.0
U107483,2025-08-28,0,1,7.23,1,2,0.048,0.0
U107484,2025-06-24,27,1,15.94,6,3,0.096,0.0
U107484,2025-08-17,81,1,10.17,5,1,0.059,0.0
U107485,2025-06-03,0,1,24.93,14,6,0.21,0.0
U107485,2025-06-28,25,1,64.16,31,9,0.405,0.0
U107485,2025-07-18,45,1,30.97,9,9,0.207,0.0
U107486,2025-08-25,0,1,34.06,19,10,0.408,0.0
U107486,2025-08-27,2,1,11.44,6,3,0.126,0.0
U107487,2025-05-22,0,1,19.02,15,4,0.252,0.0
U107487,2025-05-25,3,1,17.34,5,4,0.132,0.0
U107487,2025-07-28,67,1,20.78,12,5,0.234,0.0
U107488,2025-07-04,3,1,16.42,9,5,0.151,0.0
U107488,2025-07-05,4,1,17.06,12,3,0.15,0.0
U107488,2025-07-15,14,1,12.54,8,6,0.156,0.0
U107488,2025-08-19,49,1,17.94,15,2,0.163,0.0
U107489,2025-05-29,0,1,11.67,11,2,0.127,0.0
U107489,2025-05-31,2,1,11.54,11,1,0.113,0.0
U107489,2025-06-01,3,1,14.74,13,4,0.173,0.0
U107489,2025-06-04,6,1,15.2,12,3,0.15,0.0
U107489,2025-06-06,8,1,12.59,8,2,0.1,0.0
U107489,2025-06-16,18,1,18.71,5,3,0.087,0.0
U107489,2025-06-23,25,1,24.51,13,1,0.131,0.0
U107489,2025-07-24,56,1,25.78,13,4,0.173,0.0
U107489,2025-08-03,66,1,8.0,4,2,0.064,0.0
U107490,2025-08-21,1,1,24.66,11,1,0.15,1.7003453428456639
U107490,2025-08-23,3,1,27.26,16,1,0.21,0.8459004469433202
U107491,2025-08-26,0,1,33.87,14,2,0.204,0.0
U107492,2025-08-06,0,1,14.81,4,1,0.05,0.0
U107492,2025-08-18,12,1,29.78,15,7,0.233,0.0
U107493,2025-06-07,0,1,31.11,20,6,0.348,0.0
U107493,2025-06-11,4,1,32.77,15,4,0.252,0.0
U107493,2025-07-04,27,1,60.45,27,12,0.54,0.0
U107494,2025-06-18,0,1,16.15,9,1,0.095,0.0
U107494,2025-06-22,4,1,22.76,8,6,0.156,0.0
U107494,2025-06-30,12,1,16.76,6,5,0.124,0.0
U107495,2025-05-30,0,1,8.23,10,1,0.138,0.0
U107495,2025-05-31,1,1,19.32,13,3,0.21,0.0
U107496,2025-08-15,0,1,15.7,9,2,0.144,0.0
U107496,2025-08-16,1,1,4.28,1,0,0.012,0.0
U107496,2025-08-22,7,1,7.72,5,3,0.114,0.0
U107497,2025-08-18,0,1,47.74,15,3,0.234,0.0
U107497,2025-08-20,2,1,63.14,31,15,0.642,0.0
U107498,2025-06-20,0,1,18.29,6,4,0.11,0.0
U107498,2025-06-22,2,1,12.53,5,3,0.087,0.0
U107498,2025-06-26,6,1,19.14,12,1,0.122,0.0
U107498,2025-07-17,27,1,29.55,8,9,0.198,0.0
U107499,2025-07-18,0,1,48.38,17,8,0.348,0.0
U107499,2025-07-23,5,1,12.97,3,4,0.108,0.0
U107499,2025-08-09,22,1,9.18,4,1,0.066,0.0
U107499,2025-08-15,28,1,19.01,8,2,0.132,0.0
U107500,2025-05-20,0,1,36.99,15,5,0.205,0.0
U107500,2025-05-21,1,1,15.74,3,1,0.041,0.0
U107500,2025-06-13,24,1,54.71,29,6,0.345,0.0
U107500,2025-06-15,26,1,77.54,43,17,0.625,0.0
U107500,2025-06-19,30,1,46.43,21,10,0.329,0.0
U107501,2025-06-22,0,1,25.62,12,3,0.198,0.0
U107501,2025-06-27,5,1,11.72,4,1,0.066,0.0
U107502,2025-07-15,0,1,27.25,17,6,0.312,0.0
U107502,2025-07-17,2,1,24.17,15,7,0.306,0.0
U107502,2025-08-09,25,1,37.65,19,10,0.408,0.0
U107503,2025-06-16,0,1,20.58,15,5,0.27,0.0
U107503,2025-06-22,6,1,26.22,20,4,0.312,0.0
U107503,2025-06-27,11,1,25.9,17,5,0.294,0.0
U107503,2025-06-28,12,1,17.77,6,2,0.108,0.0
U107503,2025-06-30,14,1,14.07,12,3,0.198,0.0
U107503,2025-07-04,18,1,11.87,6,0,0.072,0.0
U107503,2025-07-13,27,1,17.4,4,2,0.084,0.0
U107503,2025-07-17,31,1,23.77,15,4,0.252,0.0
U107503,2025-08-06,51,1,9.02,3,0,0.036,0.0
U107504,2025-06-12,0,1,21.05,10,4,0.146,0.0
U107504,2025-06-16,4,1,12.06,11,3,0.141,0.0
U107504,2025-06-29,17,1,10.84,7,2,0.091,0.0
U107504,2025-06-30,18,1,10.4,7,0,0.063,0.0
U107504,2025-07-04,22,1,10.49,6,1,0.068,0.0
U107505,2025-05-01,0,1,10.82,8,2,0.1,0.0
U107505,2025-05-02,1,1,43.95,19,2,0.199,0.0
U107505,2025-05-13,12,1,40.84,20,6,0.264,0.0
U107505,2025-05-17,16,1,10.2,3,3,0.069,0.0
U107505,2025-06-04,34,1,24.14,9,2,0.109,0.0
U107505,2025-07-02,62,1,29.11,15,2,0.163,0.0
U107506,2025-08-05,0,1,7.44,3,1,0.054,0.0
U107506,2025-08-12,7,1,14.04,5,2,0.096,0.0
U107506,2025-08-24,19,1,12.49,2,2,0.06,0.0
U107507,2025-08-15,0,1,4.66,2,0,0.024,0.0
U107508,2025-08-25,0,1,19.41,8,6,0.156,0.0
U107508,2025-08-26,1,1,7.61,5,1,0.059,0.0
U107509,2025-07-28,2,1,14.4,6,2,0.108,0.0
U107509,2025-08-10,15,1,29.48,16,7,0.318,0.0
U107509,2025-08-15,20,1,14.17,5,3,0.114,0.0
U107509,2025-08-16,21,1,12.4,9,0,0.108,0.0
U107509,2025-08-25,30,1,17.42,13,3,0.21,0.0
U107510,2025-07-05,0,1,18.15,6,3,0.126,0.0
U107510,2025-07-20,15,1,15.62,6,4,0.144,0.0
U107510,2025-08-06,32,1,25.92,8,8,0.24,0.0
U107510,2025-08-20,46,1,26.76,11,3,0.186,0.0
U107511,2025-06-02,0,1,6.48,1,2,0.048,0.0
U107511,2025-06-12,10,1,5.37,3,1,0.054,0.0
U107511,2025-06-18,16,1,5.46,1,1,0.03,0.0
U107511,2025-07-10,38,1,3.48,2,0,0.024,0.0
U107511,2025-08-07,66,1,6.73,4,0,0.048,0.0
U107512,2025-08-28,0,1,98.22,44,22,0.704,0.0
U107513,2025-07-10,0,1,36.2,18,6,0.246,0.0
U107513,2025-07-11,1,1,14.28,7,3,0.105,0.0
U107513,2025-07-21,11,1,33.67,17,3,0.195,0.0
U107514,2025-07-21,0,1,10.23,4,4,0.12,0.0
U107514,2025-07-26,5,1,21.7,16,2,0.228,0.0
U107514,2025-07-30,9,1,9.73,2,2,0.06,0.0
U107514,2025-08-04,14,1,12.97,10,5,0.21,0.0
U107514,2025-08-07,17,1,12.44,8,2,0.132,0.0
U107515,2025-07-21,0,1,21.34,7,7,0.21,0.0
U107515,2025-07-31,10,1,48.78,28,15,0.606,0.0
U107515,2025-08-02,12,1,23.13,15,5,0.27,2.5505180142684956
U107515,2025-08-04,14,1,16.87,8,7,0.222,0.0
U107515,2025-08-06,16,1,16.07,17,2,0.24,0.0
U107516,2025-08-10,0,1,16.31,12,2,0.136,0.0
U107516,2025-08-14,4,1,16.41,9,3,0.123,0.0
U107517,2025-05-02,0,1,14.44,9,1,0.126,0.0
U107517,2025-05-03,1,1,30.81,15,4,0.252,0.0
U107517,2025-05-06,4,1,13.4,9,1,0.126,0.0
U107517,2025-05-08,6,1,49.83,23,6,0.384,0.0
U107517,2025-05-28,26,1,27.35,16,2,0.228,0.0
U107517,2025-06-15,44,1,17.88,7,1,0.102,0.0
U107517,2025-06-29,58,1,14.77,4,1,0.066,0.0
U107517,2025-07-07,66,1,11.37,5,1,0.078,0.0
U107518,2025-05-27,0,1,20.81,14,2,0.204,0.0
U107518,2025-06-09,13,1,9.82,3,2,0.072,0.0
U107518,2025-06-17,21,1,51.8,25,15,0.57,0.0
U107518,2025-06-29,33,1,34.56,28,6,0.444,0.0
U107518,2025-07-06,40,1,21.48,8,3,0.15,0.0
U107519,2025-07-19,0,1,9.35,3,2,0.072,0.0
U107519,2025-07-21,2,1,20.61,8,5,0.186,0.0
U107519,2025-07-23,4,1,19.33,10,3,0.174,0.0
U107519,2025-08-13,25,1,14.79,10,2,0.156,0.0
U107520,2025-08-16,0,1,37.61,18,8,0.36,0.0
U107520,2025-08-17,1,1,34.1,20,4,0.312,0.0
U107520,2025-08-18,2,1,22.9,19,4,0.3,0.0
U107521,2025-07-22,0,1,9.0,3,2,0.055,0.0
U107521,2025-07-26,4,1,9.16,5,1,0.059,0.0
U107521,2025-08-03,12,1,18.66,14,5,0.196,0.0
U107522,2025-06-26,7,1,30.99,19,4,0.3,0.0
U107523,2025-06-14,1,1,14.2,9,3,0.162,0.0
U107523,2025-06-15,2,1,10.84,11,2,0.168,0.0
U107523,2025-06-16,3,1,14.87,7,0,0.084,0.0
U107524,2025-07-28,0,1,17.68,7,1,0.102,0.0
U107524,2025-07-30,2,1,31.0,8,8,0.24,0.0
U107524,2025-08-11,14,1,27.52,22,3,0.318,0.0
U107524,2025-08-12,15,1,30.6,18,5,0.306,0.0
U107524,2025-08-13,16,1,8.35,3,2,0.072,0.0
U107524,2025-08-20,23,1,16.73,8,3,0.15,0.0
U107524,2025-08-24,27,1,16.49,10,3,0.174,0.0
U107525,2025-07-28,0,1,18.14,5,2,0.073,0.0
U107526,2025-07-12,0,1,7.34,0,1,0.014,0.0
U107527,2025-06-04,0,1,10.38,6,3,0.126,0.0
U107527,2025-06-05,1,1,17.44,8,3,0.15,0.0
U107527,2025-06-06,2,1,34.16,16,5,0.282,0.0
U107527,2025-06-15,11,1,10.37,7,4,0.156,0.0
U107528,2025-08-20,0,1,21.88,10,4,0.146,0.0
U107528,2025-08-21,1,1,11.39,5,1,0.059,0.0
U107529,2025-07-06,0,1,18.82,13,0,0.156,0.0
U107529,2025-07-07,1,1,17.82,8,1,0.114,0.0
U107529,2025-07-11,5,1,26.89,18,6,0.324,0.0
U107529,2025-07-13,7,1,26.35,10,3,0.174,0.0
U107529,2025-07-21,15,1,47.93,23,5,0.366,0.0
U107529,2025-07-30,24,1,30.57,17,9,0.366,0.0
U107530,2025-08-03,0,1,19.86,11,4,0.155,0.0
U107530,2025-08-04,1,1,13.23,8,1,0.086,0.0
U107530,2025-08-18,15,1,13.4,12,3,0.15,0.0
U107530,2025-08-25,22,1,15.86,8,1,0.086,0.0
U107531,2025-05-26,0,1,23.88,14,1,0.186,0.0
U107531,2025-05-27,1,1,9.14,5,0,0.06,0.0
U107531,2025-05-28,2,1,4.85,2,0,0.024,0.0
U107531,2025-05-29,3,1,32.17,12,3,0.198,0.0
U107531,2025-06-15,20,1,35.28,18,7,0.342,0.0
U107531,2025-07-07,42,1,14.28,6,3,0.126,0.0
U107532,2025-06-11,0,1,13.73,5,0,0.06,0.0
U107532,2025-06-12,1,1,7.33,3,0,0.036,0.0
U107532,2025-06-13,2,1,9.54,7,4,0.156,0.0
U107532,2025-06-14,3,1,23.05,9,6,0.216,0.0
U107532,2025-06-16,5,1,21.82,11,3,0.186,0.0
U107532,2025-06-17,6,1,15.7,6,4,0.144,0.0
U107532,2025-06-30,19,1,7.27,3,1,0.054,0.0
U107532,2025-07-12,31,1,7.88,5,2,0.096,0.0
U107532,2025-07-30,49,1,16.0,5,3,0.114,0.0
U107532,2025-08-03,53,1,8.49,4,2,0.084,0.0
U107532,2025-08-25,75,1,12.76,7,3,0.138,0.0
U107533,2025-08-13,0,1,25.21,11,3,0.186,0.0
U107533,2025-08-15,2,1,15.18,3,2,0.072,0.0
U107533,2025-08-17,4,1,7.9,5,2,0.096,0.0
U107533,2025-08-18,5,1,27.76,10,6,0.228,0.0
U107533,2025-08-21,8,1,20.54,5,4,0.132,0.0
U107533,2025-08-23,10,1,17.24,8,2,0.132,0.0
U107534,2025-05-26,19,1,26.62,13,1,0.174,0.0
U107534,2025-07-28,82,1,19.25,12,5,0.234,0.0
U107535,2025-07-02,1,1,26.43,18,1,0.176,0.0
U107535,2025-07-12,11,1,21.37,13,5,0.187,0.0
U107535,2025-07-15,14,1,17.94,13,3,0.159,0.0
U107535,2025-08-19,49,1,7.52,2,2,0.046,0.0
U107536,2025-06-27,0,1,48.76,21,7,0.287,0.0
U107536,2025-06-28,1,1,27.69,13,6,0.201,0.0
U107536,2025-06-29,2,1,32.37,23,8,0.319,0.0
U107536,2025-06-30,3,1,48.24,19,8,0.283,0.0
U107536,2025-07-05,8,1,35.33,23,6,0.291,0.0
U107536,2025-07-11,14,1,14.86,5,1,0.059,0.0
U107536,2025-07-16,19,1,17.12,3,4,0.083,0.0
U107536,2025-07-22,25,1,32.93,18,9,0.288,0.0
U107536,2025-07-26,29,1,20.86,9,3,0.123,0.0
U107536,2025-08-12,46,1,19.19,4,2,0.064,0.0
U107536,2025-08-17,51,1,35.14,19,2,0.199,0.0
U107536,2025-08-23,57,1,28.88,18,4,0.218,0.0
U107537,2025-07-30,0,1,59.68,27,7,0.341,0.0
U107537,2025-08-01,2,1,25.08,19,4,0.227,0.0
U107537,2025-08-02,3,1,14.09,8,3,0.114,0.0
U107537,2025-08-03,4,1,46.94,25,13,0.407,0.0
U107537,2025-08-12,13,1,24.05,20,4,0.236,0.0
U107538,2025-06-05,2,1,16.17,11,2,0.168,0.0
U107538,2025-06-06,3,1,20.8,9,5,0.198,0.0
U107538,2025-06-16,13,1,17.69,9,2,0.144,0.0
U107538,2025-06-26,23,1,24.89,18,5,0.306,0.0
U107538,2025-07-13,40,1,29.31,18,8,0.36,0.0
U107538,2025-08-28,86,1,19.43,12,8,0.288,0.0
U107539,2025-05-27,0,1,1.98,0,1,0.014,0.0
U107539,2025-05-28,1,1,12.77,5,1,0.059,0.0
U107539,2025-05-30,3,1,10.53,7,1,0.077,0.0
U107539,2025-06-27,31,1,11.18,4,3,0.078,0.0
U107539,2025-07-12,46,1,10.22,3,2,0.055,0.0
U107540,2025-08-21,1,1,24.54,20,4,0.312,0.0
U107541,2025-07-08,0,1,3.89,3,1,0.041,0.0
U107541,2025-07-17,9,1,11.11,5,4,0.101,0.0
U107541,2025-07-18,10,1,7.25,2,2,0.046,0.0
U107541,2025-07-19,11,1,5.38,1,0,0.009,0.0
U107541,2025-07-25,17,1,2.94,3,0,0.027,0.0
U107541,2025-08-06,29,1,3.96,1,1,0.023,0.0
U107541,2025-08-26,49,1,3.93,1,0,0.009,0.0
U107542,2025-05-13,0,1,9.25,2,0,0.018,0.0
U107542,2025-05-14,1,1,12.62,7,1,0.077,0.0
U107542,2025-06-18,36,1,7.31,3,0,0.027,0.0
U107543,2025-05-24,0,1,19.62,12,3,0.198,0.0
U107543,2025-05-26,2,1,9.55,0,1,0.018,0.0
U107543,2025-05-28,4,1,21.9,8,9,0.258,0.0
U107543,2025-06-16,23,1,21.53,11,5,0.222,0.0
U107544,2025-08-28,0,1,12.99,2,0,0.018,0.0
U107545,2025-05-24,0,1,16.47,14,4,0.24,0.0
U107545,2025-05-27,3,1,26.06,12,1,0.162,0.0
U107545,2025-06-11,18,1,10.89,3,3,0.09,0.0
U107546,2025-07-13,0,1,29.14,13,8,0.3,0.0
U107546,2025-07-29,16,1,94.0,41,21,0.87,0.0
U107546,2025-08-14,32,1,26.71,13,11,0.354,0.0
U107547,2025-06-20,0,1,20.45,16,2,0.172,0.0
U107547,2025-06-24,4,1,64.0,33,9,0.423,0.0
U107548,2025-08-15,0,1,41.91,22,6,0.372,0.0
U107548,2025-08-17,2,1,9.88,3,2,0.072,0.0
U107548,2025-08-18,3,1,32.5,13,4,0.228,0.0
U107548,2025-08-22,7,1,48.56,20,5,0.33,0.0
U107548,2025-08-26,11,1,11.94,5,2,0.096,0.0
U107549,2025-07-30,0,1,11.59,8,3,0.15,0.0
U107549,2025-07-31,1,1,15.14,11,3,0.186,0.0
U107549,2025-08-02,3,1,15.04,7,5,0.174,0.0
U107549,2025-08-05,6,1,35.51,15,3,0.234,0.0
U107549,2025-08-16,17,1,14.75,10,2,0.156,0.0
U107550,2025-07-11,0,1,19.41,11,3,0.186,0.0
U107550,2025-07-14,3,1,8.78,1,1,0.03,0.0
U107550,2025-07-22,11,1,3.91,0,1,0.018,0.0
U107550,2025-08-03,23,1,14.31,7,3,0.138,0.0
U107550,2025-08-16,36,1,19.04,5,5,0.15,0.0
U107551,2025-05-02,0,1,13.09,11,1,0.15,0.0
U107551,2025-05-07,5,1,16.46,7,3,0.138,0.0
U107551,2025-05-28,26,1,8.63,3,5,0.126,0.0
U107551,2025-06-29,58,1,4.73,4,0,0.048,0.0
U107552,2025-08-14,0,1,5.33,1,0,0.012,0.0
U107552,2025-08-15,1,1,12.07,9,1,0.126,0.0
U107553,2025-06-23,0,1,5.51,5,2,0.073,0.0
U107553,2025-06-27,4,1,6.99,3,0,0.027,0.0
U107554,2025-08-20,0,1,18.67,11,3,0.186,0.0
U107554,2025-08-22,2,1,23.51,10,3,0.174,0.0
U107554,2025-08-23,3,1,58.88,35,14,0.672,0.0
U107554,2025-08-27,7,1,24.63,8,5,0.186,0.0
U107554,2025-08-28,8,1,10.89,7,1,0.102,0.0
U107555,2025-06-29,0,1,11.86,5,4,0.101,0.0
U107555,2025-07-01,2,1,14.63,3,4,0.083,0.0
U107555,2025-07-05,6,1,13.52,5,2,0.073,0.0
U107555,2025-07-08,9,1,9.23,5,2,0.073,0.0
U107555,2025-07-09,10,1,13.22,10,4,0.146,0.0
U107555,2025-08-05,37,1,10.11,4,1,0.05,0.0
U107556,2025-07-23,0,1,27.27,18,5,0.232,0.0
U107556,2025-07-24,1,1,17.97,9,1,0.095,0.0
U107556,2025-07-25,2,1,10.53,3,1,0.041,0.0
U107556,2025-08-01,9,1,7.21,3,4,0.083,0.0
U107556,2025-08-12,20,1,23.91,11,6,0.183,0.0
U107557,2025-05-09,0,1,30.41,17,5,0.294,0.0
U107557,2025-05-10,1,1,29.26,13,5,0.246,0.0
U107557,2025-05-12,3,1,38.61,26,8,0.456,0.0
U107557,2025-05-18,9,1,44.31,18,8,0.36,0.0
U107557,2025-05-25,16,1,32.64,13,8,0.3,0.0
U107557,2025-06-26,48,1,24.32,13,6,0.264,0.0
U107557,2025-06-27,49,1,49.45,34,7,0.534,0.0
U107558,2025-07-29,0,1,4.41,1,1,0.023,0.0
U107558,2025-07-30,1,1,3.25,1,0,0.009,0.0
U107558,2025-07-31,2,1,4.43,2,0,0.018,0.0
U107558,2025-08-21,23,1,2.93,3,0,0.027,0.0
U107559,2025-06-10,0,1,16.87,12,2,0.18,0.0
