user_id,date,level,event,moves,booster_used,success
U106052,2025-08-20,5,complete,23,False,True
U106054,2025-06-03,1,start,0,False,
U106054,2025-06-03,1,complete,15,False,True
U106054,2025-06-13,2,start,0,False,
U106054,2025-06-13,2,complete,21,False,True
U106055,2025-07-20,1,start,0,False,
U106055,2025-07-20,1,complete,19,False,True
U106055,2025-08-07,2,start,0,False,
U106055,2025-08-07,2,complete,18,False,True
U106056,2025-08-15,1,start,0,False,
U106056,2025-08-15,1,complete,21,True,True
U106056,2025-08-16,2,start,0,False,
U106056,2025-08-16,2,complete,11,False,True
U106056,2025-08-18,3,start,0,False,
U106056,2025-08-18,3,complete,15,True,True
U106056,2025-08-18,4,start,0,False,
U106056,2025-08-18,4,complete,11,False,True
U106056,2025-08-24,5,start,0,False,
U106056,2025-08-24,5,complete,19,False,True
U106057,2025-06-21,1,start,0,False,
U106057,2025-06-21,1,complete,18,False,True
U106057,2025-06-21,2,start,0,False,
U106057,2025-06-21,2,fail,14,False,False
U106057,2025-06-24,2,start,0,False,
U106057,2025-06-24,2,complete,13,False,True
U106057,2025-07-03,3,start,0,False,
U106057,2025-07-03,3,complete,11,False,True
U106058,2025-06-19,1,start,0,False,
U106058,2025-06-19,1,complete,17,False,True
U106058,2025-07-18,2,start,0,False,
U106058,2025-07-18,2,complete,16,False,True
U106058,2025-07-18,3,start,0,False,
U106058,2025-07-18,3,fail,24,False,False
U106059,2025-08-19,1,start,0,False,
U106059,2025-08-19,1,complete,24,False,True
U106060,2025-05-10,1,start,0,False,
U106060,2025-05-10,1,complete,11,True,True
U106060,2025-05-20,2,start,0,False,
U106060,2025-05-20,2,complete,24,False,True
U106060,2025-06-01,3,start,0,False,
U106060,2025-06-01,3,complete,14,False,True
U106060,2025-06-01,4,start,0,False,
U106060,2025-06-01,4,complete,18,False,True
U106061,2025-08-16,1,start,0,False,
U106061,2025-08-16,1,complete,27,False,True
U106061,2025-08-18,2,start,0,False,
U106061,2025-08-18,2,complete,21,False,True
U106061,2025-08-23,3,start,0,False,
U106061,2025-08-23,3,complete,21,False,True
U106061,2025-08-23,4,start,0,False,
U106061,2025-08-23,4,complete,26,False,True
U106062,2025-08-13,1,start,0,False,
U106062,2025-08-13,1,complete,19,False,True
U106063,2025-08-28,1,start,0,False,
U106063,2025-08-28,1,complete,17,False,True
U106063,2025-08-28,2,start,0,False,
U106063,2025-08-28,2,fail,10,False,False
U106064,2025-07-11,1,start,0,False,
U106064,2025-07-11,1,complete,19,False,True
U106064,2025-07-21,2,start,0,False,
U106064,2025-07-21,2,complete,19,False,True
U106064,2025-07-30,3,start,0,False,
U106064,2025-07-30,3,complete,5,True,True
U106065,2025-07-30,1,start,0,False,
U106065,2025-07-30,1,complete,6,False,True
U106065,2025-07-30,2,start,0,False,
U106065,2025-07-30,2,complete,18,False,True
U106066,2025-05-25,1,start,0,False,
U106066,2025-05-25,1,complete,19,False,True
U106066,2025-05-25,2,start,0,False,
U106066,2025-05-25,2,complete,24,False,True
U106067,2025-07-20,1,start,0,False,
U106067,2025-07-20,1,complete,11,False,True
U106067,2025-07-22,2,start,0,False,
U106067,2025-07-22,2,complete,24,False,True
U106067,2025-08-11,3,start,0,False,
U106067,2025-08-11,3,complete,17,False,True
U106068,2025-07-19,1,start,0,False,
U106068,2025-07-19,1,complete,18,False,True
U106068,2025-08-13,2,start,0,False,
U106068,2025-08-13,2,complete,12,False,True
U106069,2025-08-18,1,start,0,False,
U106069,2025-08-18,1,complete,17,False,True
U106069,2025-08-18,2,start,0,False,
U106069,2025-08-18,2,complete,6,False,True
U106069,2025-08-19,3,start,0,False,
U106069,2025-08-19,3,complete,30,False,True
U106069,2025-08-19,4,start,0,False,
U106069,2025-08-19,4,complete,12,False,True
U106070,2025-08-10,1,start,0,False,
U106070,2025-08-10,1,complete,19,False,True
U106070,2025-08-11,2,start,0,False,
U106070,2025-08-11,2,complete,24,False,True
U106070,2025-08-11,3,start,0,False,
U106070,2025-08-11,3,complete,25,False,True
U106070,2025-08-15,4,start,0,False,
U106070,2025-08-15,4,complete,18,False,True
U106071,2025-08-25,1,start,0,False,
U106071,2025-08-25,1,complete,24,False,True
U106071,2025-08-25,2,start,0,False,
U106071,2025-08-25,2,complete,17,False,True
U106071,2025-08-26,3,start,0,False,
U106071,2025-08-26,3,complete,14,False,True
U106071,2025-08-26,4,start,0,False,
U106071,2025-08-26,4,fail,21,False,False
U106071,2025-08-27,4,start,0,False,
U106071,2025-08-27,4,complete,12,False,True
U106072,2025-08-13,1,start,0,False,
U106072,2025-08-13,1,complete,18,False,True
U106073,2025-08-19,1,start,0,False,
U106073,2025-08-19,1,complete,19,False,True
U106074,2025-07-04,1,start,0,False,
U106074,2025-07-04,1,complete,16,False,True
U106076,2025-07-15,1,start,0,False,
U106076,2025-07-15,1,complete,17,False,True
U106076,2025-08-18,2,start,0,False,
U106076,2025-08-18,2,complete,25,False,True
U106077,2025-06-15,1,start,0,False,
U106077,2025-06-15,1,complete,10,False,True
U106077,2025-06-19,2,start,0,False,
U106077,2025-06-19,2,complete,13,False,True
U106077,2025-06-27,3,start,0,False,
U106077,2025-06-27,3,complete,15,False,True
U106078,2025-05-24,1,start,0,False,
U106078,2025-05-24,1,complete,18,False,True
U106080,2025-06-10,1,start,0,False,
U106080,2025-06-10,1,complete,21,False,True
U106080,2025-06-14,2,start,0,False,
U106080,2025-06-14,2,complete,14,False,True
U106080,2025-06-15,3,start,0,False,
U106080,2025-06-15,3,complete,18,False,True
U106080,2025-07-28,4,start,0,False,
U106080,2025-07-28,4,complete,17,False,True
U106081,2025-07-17,1,start,0,False,
U106081,2025-07-17,1,complete,16,False,True
U106081,2025-07-17,2,start,0,False,
U106081,2025-07-17,2,complete,11,False,True
U106081,2025-07-19,3,start,0,False,
U106081,2025-07-19,3,complete,9,True,True
U106081,2025-07-19,4,start,0,False,
U106081,2025-07-19,4,complete,17,False,True
U106081,2025-08-17,5,start,0,False,
U106081,2025-08-17,5,complete,14,False,True
U106082,2025-08-04,1,start,0,False,
U106082,2025-08-04,1,complete,12,False,True
U106083,2025-08-21,1,start,0,False,
U106083,2025-08-21,1,complete,18,False,True
U106083,2025-08-27,2,start,0,False,
U106083,2025-08-27,2,complete,25,False,True
U106083,2025-08-27,3,start,0,False,
U106083,2025-08-27,3,complete,24,False,True
U106084,2025-08-11,1,start,0,False,
U106084,2025-08-11,1,complete,13,False,True
U106084,2025-08-12,2,start,0,False,
U106084,2025-08-12,2,complete,18,False,True
U106085,2025-06-24,1,start,0,False,
U106085,2025-06-24,1,complete,13,False,True
U106085,2025-06-24,2,start,0,False,
U106085,2025-06-24,2,complete,3,False,True
U106086,2025-06-17,1,start,0,False,
U106086,2025-06-17,1,complete,19,False,True
U106086,2025-06-17,2,start,0,False,
U106086,2025-06-17,2,complete,18,False,True
U106086,2025-06-22,3,start,0,False,
U106086,2025-06-22,3,fail,16,False,False
U106086,2025-07-14,3,start,0,False,
U106086,2025-07-14,3,complete,17,False,True
U106086,2025-07-14,4,start,0,False,
U106086,2025-07-14,4,complete,20,False,True
U106086,2025-08-17,5,start,0,False,
U106086,2025-08-17,5,complete,26,False,True
U106087,2025-05-29,1,start,0,False,
U106087,2025-05-29,1,complete,19,False,True
U106087,2025-05-29,2,start,0,False,
U106087,2025-05-29,2,complete,6,False,True
U106087,2025-05-30,3,start,0,False,
U106087,2025-05-30,3,complete,18,False,True
U106087,2025-05-31,4,start,0,False,
U106087,2025-05-31,4,complete,3,True,True
U106087,2025-05-31,5,start,0,False,
U106087,2025-05-31,5,complete,15,False,True
U106087,2025-07-01,6,start,0,False,
U106087,2025-07-01,6,complete,11,False,True
U106087,2025-07-15,7,start,0,False,
U106087,2025-07-15,7,complete,12,False,True
U106088,2025-08-12,1,start,0,False,
U106088,2025-08-12,1,complete,18,False,True
U106089,2025-05-14,1,start,0,False,
U106089,2025-05-14,1,complete,28,False,True
U106089,2025-07-08,2,start,0,False,
U106089,2025-07-08,2,complete,18,False,True
U106090,2025-08-25,1,start,0,False,
U106090,2025-08-25,1,complete,5,False,True
U106090,2025-08-26,2,start,0,False,
U106090,2025-08-26,2,complete,19,False,True
U106090,2025-08-26,3,start,0,False,
U106090,2025-08-26,3,complete,14,False,True
U106091,2025-07-14,1,start,0,False,
U106091,2025-07-14,1,complete,23,False,True
U106092,2025-05-16,1,start,0,False,
U106092,2025-05-16,1,complete,22,False,True
U106093,2025-07-10,1,start,0,False,
U106093,2025-07-10,1,complete,20,True,True
U106094,2025-07-08,1,start,0,False,
U106094,2025-07-08,1,complete,20,False,True
U106094,2025-07-08,2,start,0,False,
U106094,2025-07-08,2,complete,21,False,True
U106095,2025-07-03,1,start,0,False,
U106095,2025-07-03,1,complete,16,False,True
U106095,2025-07-03,2,start,0,False,
U106095,2025-07-03,2,complete,23,False,True
U106096,2025-05-13,1,start,0,False,
U106096,2025-05-13,1,complete,21,False,True
U106096,2025-05-13,2,start,0,False,
U106096,2025-05-13,2,complete,18,False,True
U106097,2025-08-23,1,start,0,False,
U106097,2025-08-23,1,complete,15,False,True
U106097,2025-08-26,2,start,0,False,
U106097,2025-08-26,2,complete,11,False,True
U106097,2025-08-26,3,start,0,False,
U106097,2025-08-26,3,complete,13,False,True
U106098,2025-06-03,1,start,0,False,
U106098,2025-06-03,1,complete,20,False,True
U106099,2025-05-02,1,start,0,False,
U106099,2025-05-02,1,complete,18,False,True
U106100,2025-05-28,1,start,0,False,
U106100,2025-05-28,1,complete,9,False,True
U106100,2025-05-28,2,start,0,False,
U106100,2025-05-28,2,fail,14,False,False
U106101,2025-07-29,1,start,0,False,
U106101,2025-07-29,1,complete,11,False,True
U106101,2025-07-29,2,start,0,False,
U106101,2025-07-29,2,complete,12,False,True
U106102,2025-05-17,1,start,0,False,
U106102,2025-05-17,1,complete,14,False,True
U106102,2025-05-27,2,start,0,False,
U106102,2025-05-27,2,complete,17,False,True
U106102,2025-08-05,3,start,0,False,
U106102,2025-08-05,3,complete,23,False,True
U106102,2025-08-05,4,start,0,False,
U106102,2025-08-05,4,complete,18,False,True
U106104,2025-06-15,1,start,0,False,
U106104,2025-06-15,1,complete,21,False,True
U106104,2025-07-27,2,start,0,False,
U106104,2025-07-27,2,complete,20,False,True
U106104,2025-07-27,3,start,0,False,
U106104,2025-07-27,3,fail,15,False,False
U106104,2025-08-02,3,start,0,False,
U106104,2025-08-02,3,complete,10,False,True
U106105,2025-07-23,1,start,0,False,
U106105,2025-07-23,1,complete,19,False,True
U106106,2025-05-14,1,start,0,False,
U106106,2025-05-14,1,complete,18,True,True
U106106,2025-05-16,2,start,0,False,
U106106,2025-05-16,2,complete,25,False,True
U106106,2025-05-16,3,start,0,False,
U106106,2025-05-16,3,complete,23,False,True
U106107,2025-06-07,1,start,0,False,
U106107,2025-06-07,1,complete,15,False,True
U106107,2025-06-07,2,start,0,False,
U106107,2025-06-07,2,complete,17,False,True
U106107,2025-06-12,3,start,0,False,
U106107,2025-06-12,3,complete,16,False,True
U106107,2025-06-19,4,start,0,False,
U106107,2025-06-19,4,complete,21,False,True
U106107,2025-06-19,5,start,0,False,
U106107,2025-06-19,5,complete,25,False,True
U106108,2025-06-28,1,start,0,False,
U106108,2025-06-28,1,complete,8,False,True
U106108,2025-07-08,2,start,0,False,
U106108,2025-07-08,2,fail,20,False,False
U106108,2025-07-10,2,start,0,False,
U106108,2025-07-10,2,complete,13,False,True
U106108,2025-07-21,3,start,0,False,
U106108,2025-07-21,3,complete,25,False,True
U106108,2025-07-31,4,start,0,False,
U106108,2025-07-31,4,complete,26,False,True
U106108,2025-07-31,5,start,0,False,
U106108,2025-07-31,5,fail,15,False,False
U106109,2025-05-20,1,start,0,False,
U106109,2025-05-20,1,complete,28,False,True
U106109,2025-05-24,2,start,0,False,
U106109,2025-05-24,2,complete,13,False,True
U106110,2025-06-30,1,start,0,False,
U106110,2025-06-30,1,complete,33,False,True
U106111,2025-05-11,1,start,0,False,
U106111,2025-05-11,1,complete,11,False,True
U106111,2025-05-13,2,start,0,False,
U106111,2025-05-13,2,complete,11,False,True
U106111,2025-05-13,3,start,0,False,
U106111,2025-05-13,3,complete,21,True,True
U106111,2025-05-14,4,start,0,False,
U106111,2025-05-14,4,complete,7,False,True
U106113,2025-08-05,1,start,0,False,
U106113,2025-08-05,1,complete,28,False,True
U106114,2025-07-17,1,start,0,False,
U106114,2025-07-17,1,complete,20,False,True
U106114,2025-07-17,2,start,0,False,
U106114,2025-07-17,2,fail,31,False,False
U106114,2025-07-26,2,start,0,False,
U106114,2025-07-26,2,complete,20,False,True
U106114,2025-07-26,3,start,0,False,
U106114,2025-07-26,3,complete,14,False,True
U106114,2025-07-28,4,start,0,False,
U106114,2025-07-28,4,complete,24,False,True
U106114,2025-08-14,5,start,0,False,
U106114,2025-08-14,5,complete,10,True,True
U106114,2025-08-27,6,start,0,False,
U106114,2025-08-27,6,complete,24,False,True
U106114,2025-08-27,7,start,0,False,
U106114,2025-08-27,7,complete,23,False,True
U106115,2025-07-01,1,start,0,False,
U106115,2025-07-01,1,complete,16,False,True
U106116,2025-06-20,1,start,0,False,
U106116,2025-06-20,1,complete,16,False,True
U106116,2025-08-20,2,start,0,False,
U106116,2025-08-20,2,complete,29,False,True
U106117,2025-08-18,1,start,0,False,
U106117,2025-08-18,1,complete,17,False,True
U106117,2025-08-18,2,start,0,False,
U106117,2025-08-18,2,complete,14,False,True
U106117,2025-08-27,3,start,0,False,
U106117,2025-08-27,3,complete,29,False,True
U106118,2025-07-30,1,start,0,False,
U106118,2025-07-30,1,complete,18,False,True
U106118,2025-08-09,2,start,0,False,
U106118,2025-08-09,2,complete,6,False,True
U106119,2025-08-06,1,start,0,False,
U106119,2025-08-06,1,complete,16,False,True
U106119,2025-08-10,2,start,0,False,
U106119,2025-08-10,2,complete,20,False,True
U106119,2025-08-20,3,start,0,False,
U106119,2025-08-20,3,complete,11,False,True
U106120,2025-08-13,1,start,0,False,
U106120,2025-08-13,1,complete,16,False,True
U106120,2025-08-13,2,start,0,False,
U106120,2025-08-13,2,complete,21,False,True
U106120,2025-08-14,3,start,0,False,
U106120,2025-08-14,3,complete,14,False,True
U106120,2025-08-14,4,start,0,False,
U106120,2025-08-14,4,complete,18,False,True
U106120,2025-08-18,5,start,0,False,
U106120,2025-08-18,5,fail,29,False,False
U106120,2025-08-25,5,start,0,False,
U106120,2025-08-25,5,complete,28,False,True
U106121,2025-08-27,1,start,0,False,
U106121,2025-08-27,1,fail,6,False,False
U106122,2025-07-31,1,start,0,False,
U106122,2025-07-31,1,complete,8,False,True
U106122,2025-08-02,2,start,0,False,
U106122,2025-08-02,2,complete,16,False,True
U106122,2025-08-02,3,start,0,False,
U106122,2025-08-02,3,complete,29,False,True
U106123,2025-07-15,1,start,0,False,
U106123,2025-07-15,1,complete,13,False,True
U106123,2025-08-12,2,start,0,False,
U106123,2025-08-12,2,fail,22,False,False
U106123,2025-08-12,2,retry,18,False,True
U106124,2025-07-04,1,start,0,False,
U106124,2025-07-04,1,fail,13,False,False
U106124,2025-07-09,1,start,0,False,
U106124,2025-07-09,1,complete,17,False,True
U106124,2025-07-30,2,start,0,False,
U106124,2025-07-30,2,complete,21,False,True
U106125,2025-05-22,1,start,0,False,
U106125,2025-05-22,1,fail,18,False,False
U106125,2025-05-31,1,start,0,False,
U106125,2025-05-31,1,complete,21,False,True
U106125,2025-06-03,2,start,0,False,
U106125,2025-06-03,2,complete,31,False,True
U106125,2025-06-03,3,start,0,False,
U106125,2025-06-03,3,complete,16,False,True
U106125,2025-06-13,4,start,0,False,
U106125,2025-06-13,4,fail,3,False,False
U106125,2025-06-15,4,start,0,False,
U106125,2025-06-15,4,complete,16,False,True
U106125,2025-06-15,5,start,0,False,
U106125,2025-06-15,5,fail,13,False,False
U106125,2025-06-15,5,retry,11,False,True
U106125,2025-06-24,6,start,0,False,
U106125,2025-06-24,6,complete,24,False,True
U106125,2025-07-15,7,start,0,False,
U106125,2025-07-15,7,fail,15,False,False
U106125,2025-07-15,7,retry,20,False,True
U106125,2025-08-05,8,start,0,False,
U106125,2025-08-05,8,complete,22,False,True
U106126,2025-07-22,1,start,0,False,
U106126,2025-07-22,1,complete,10,False,True
U106126,2025-08-09,2,start,0,False,
U106126,2025-08-09,2,fail,27,True,False
U106126,2025-08-13,2,start,0,False,
U106126,2025-08-13,2,complete,21,False,True
U106127,2025-08-28,1,start,0,False,
U106127,2025-08-28,1,complete,27,False,True
U106127,2025-08-28,2,start,0,False,
U106127,2025-08-28,2,fail,10,False,False
U106127,2025-08-28,2,retry,12,False,True
U106128,2025-06-26,1,start,0,False,
U106128,2025-06-26,1,complete,20,False,True
U106128,2025-07-02,2,start,0,False,
U106128,2025-07-02,2,complete,16,False,True
U106128,2025-07-04,3,start,0,False,
U106128,2025-07-04,3,complete,17,False,True
U106128,2025-07-05,4,start,0,False,
U106128,2025-07-05,4,fail,12,False,False
U106129,2025-07-26,1,start,0,False,
U106129,2025-07-26,1,complete,19,False,True
U106130,2025-06-29,1,start,0,False,
U106130,2025-06-29,1,complete,20,False,True
U106130,2025-07-01,2,start,0,False,
U106130,2025-07-01,2,complete,13,True,True
U106130,2025-07-04,3,start,0,False,
U106130,2025-07-04,3,complete,26,False,True
U106130,2025-07-04,4,start,0,False,
U106130,2025-07-04,4,complete,25,False,True
U106130,2025-07-06,5,start,0,False,
U106130,2025-07-06,5,complete,30,False,True
U106130,2025-07-22,6,start,0,False,
U106130,2025-07-22,6,fail,15,False,False
U106130,2025-08-22,6,start,0,False,
U106130,2025-08-22,6,fail,19,False,False
U106131,2025-06-21,1,start,0,False,
U106131,2025-06-21,1,complete,23,False,True
U106131,2025-06-27,2,start,0,False,
U106131,2025-06-27,2,complete,16,False,True
U106131,2025-06-28,3,start,0,False,
U106131,2025-06-28,3,complete,19,False,True
U106131,2025-06-30,4,start,0,False,
U106131,2025-06-30,4,complete,24,False,True
U106131,2025-06-30,5,start,0,False,
U106131,2025-06-30,5,complete,26,False,True
U106132,2025-06-22,1,start,0,False,
U106132,2025-06-22,1,complete,13,True,True
U106132,2025-06-23,2,start,0,False,
U106132,2025-06-23,2,complete,16,False,True
U106132,2025-06-23,3,start,0,False,
U106132,2025-06-23,3,complete,14,False,True
U106133,2025-06-30,1,start,0,False,
U106133,2025-06-30,1,complete,15,False,True
U106133,2025-07-06,2,start,0,False,
U106133,2025-07-06,2,complete,24,False,True
U106133,2025-07-06,3,start,0,False,
U106133,2025-07-06,3,complete,10,False,True
U106133,2025-07-14,4,start,0,False,
U106133,2025-07-14,4,complete,17,False,True
U106133,2025-07-19,5,start,0,False,
U106133,2025-07-19,5,complete,22,False,True
U106133,2025-07-19,6,start,0,False,
U106133,2025-07-19,6,complete,17,False,True
U106134,2025-06-14,1,start,0,False,
U106134,2025-06-14,1,complete,18,False,True
U106134,2025-06-21,2,start,0,False,
U106134,2025-06-21,2,complete,27,False,True
U106134,2025-06-30,3,start,0,False,
U106134,2025-06-30,3,complete,16,False,True
U106134,2025-08-21,4,start,0,False,
U106134,2025-08-21,4,fail,16,False,False
U106134,2025-08-21,4,retry,16,False,True
U106137,2025-08-14,1,start,0,False,
U106137,2025-08-14,1,complete,19,False,True
U106137,2025-08-22,2,start,0,False,
U106137,2025-08-22,2,complete,22,False,True
U106137,2025-08-22,3,start,0,False,
U106137,2025-08-22,3,complete,24,False,True
U106138,2025-05-28,1,start,0,False,
U106138,2025-05-28,1,complete,24,False,True
U106138,2025-07-15,2,start,0,False,
U106138,2025-07-15,2,complete,21,False,True
U106138,2025-08-26,3,start,0,False,
U106138,2025-08-26,3,complete,17,False,True
U106138,2025-08-26,4,start,0,False,
U106138,2025-08-26,4,complete,26,False,True
U106139,2025-08-16,1,start,0,False,
U106139,2025-08-16,1,complete,21,False,True
U106139,2025-08-16,2,start,0,False,
U106139,2025-08-16,2,complete,29,False,True
U106139,2025-08-18,3,start,0,False,
U106139,2025-08-18,3,complete,23,False,True
U106140,2025-06-10,1,start,0,False,
U106140,2025-06-10,1,complete,9,False,True
U106140,2025-06-10,2,start,0,False,
U106140,2025-06-10,2,complete,27,False,True
U106140,2025-06-11,3,start,0,False,
U106140,2025-06-11,3,complete,12,False,True
U106140,2025-06-13,4,start,0,False,
U106140,2025-06-13,4,complete,28,False,True
U106140,2025-06-13,5,start,0,False,
U106140,2025-06-13,5,complete,26,False,True
U106140,2025-06-16,6,start,0,False,
U106140,2025-06-16,6,complete,25,False,True
U106140,2025-06-20,7,start,0,False,
U106140,2025-06-20,7,complete,18,False,True
U106140,2025-06-20,8,start,0,False,
U106140,2025-06-20,8,complete,23,False,True
U106141,2025-06-07,1,start,0,False,
U106141,2025-06-07,1,complete,22,False,True
U106141,2025-06-08,2,start,0,False,
U106141,2025-06-08,2,fail,19,False,False
U106141,2025-06-08,2,retry,7,False,False
U106142,2025-07-27,1,start,0,False,
U106142,2025-07-27,1,complete,18,False,True
U106142,2025-07-29,2,start,0,False,
U106142,2025-07-29,2,complete,18,False,True
U106142,2025-07-29,3,start,0,False,
U106142,2025-07-29,3,complete,11,False,True
U106142,2025-07-30,4,start,0,False,
U106142,2025-07-30,4,complete,7,False,True
U106142,2025-07-31,5,start,0,False,
U106142,2025-07-31,5,complete,9,False,True
U106142,2025-08-13,6,start,0,False,
U106142,2025-08-13,6,complete,21,False,True
U106143,2025-06-06,1,start,0,False,
U106143,2025-06-06,1,complete,20,False,True
U106143,2025-07-12,2,start,0,False,
U106143,2025-07-12,2,complete,16,False,True
U106143,2025-07-12,3,start,0,False,
U106143,2025-07-12,3,complete,15,False,True
U106144,2025-05-08,1,start,0,False,
U106144,2025-05-08,1,complete,17,False,True
U106144,2025-06-25,2,start,0,False,
U106144,2025-06-25,2,complete,16,False,True
U106144,2025-07-27,3,start,0,False,
U106144,2025-07-27,3,fail,16,False,False
U106144,2025-07-27,3,retry,11,False,True
U106145,2025-06-16,1,start,0,False,
U106145,2025-06-16,1,complete,11,False,True
U106145,2025-06-28,2,start,0,False,
U106145,2025-06-28,2,complete,9,False,True
U106147,2025-06-09,1,start,0,False,
U106147,2025-06-09,1,complete,15,False,True
U106147,2025-06-10,2,start,0,False,
U106147,2025-06-10,2,fail,10,False,False
U106147,2025-06-10,2,retry,13,False,True
U106147,2025-06-20,3,start,0,False,
U106147,2025-06-20,3,complete,20,False,True
U106148,2025-07-15,1,start,0,False,
U106148,2025-07-15,1,complete,22,False,True
U106148,2025-08-17,2,start,0,False,
U106148,2025-08-17,2,complete,32,False,True
U106148,2025-08-17,3,start,0,False,
U106148,2025-08-17,3,complete,11,False,True
U106149,2025-07-19,1,start,0,False,
U106149,2025-07-19,1,complete,9,False,True
U106150,2025-07-28,1,start,0,False,
U106150,2025-07-28,1,complete,13,False,True
U106151,2025-08-19,1,start,0,False,
U106151,2025-08-19,1,complete,19,False,True
U106151,2025-08-23,2,start,0,False,
U106151,2025-08-23,2,complete,30,False,True
U106151,2025-08-25,3,start,0,False,
U106151,2025-08-25,3,complete,19,False,True
U106153,2025-06-20,1,start,0,False,
U106153,2025-06-20,1,complete,28,False,True
U106153,2025-08-18,2,start,0,False,
U106153,2025-08-18,2,complete,18,False,True
U106154,2025-06-08,1,start,0,False,
U106154,2025-06-08,1,fail,23,False,False
U106154,2025-06-11,1,start,0,False,
U106154,2025-06-11,1,complete,11,False,True
U106154,2025-06-11,2,start,0,False,
U106154,2025-06-11,2,fail,29,False,False
U106154,2025-06-12,2,start,0,False,
U106154,2025-06-12,2,complete,16,False,True
U106154,2025-06-16,3,start,0,False,
U106154,2025-06-16,3,complete,23,True,True
U106154,2025-06-17,4,start,0,False,
U106154,2025-06-17,4,complete,13,False,True
U106154,2025-06-17,5,start,0,False,
U106154,2025-06-17,5,complete,26,False,True
U106155,2025-06-23,1,start,0,False,
U106155,2025-06-23,1,complete,14,True,True
U106155,2025-07-05,2,start,0,False,
U106155,2025-07-05,2,complete,26,False,True
U106155,2025-07-14,3,start,0,False,
U106155,2025-07-14,3,complete,20,False,True
U106156,2025-08-22,1,start,0,False,
U106156,2025-08-22,1,complete,24,False,True
U106156,2025-08-22,2,start,0,False,
U106156,2025-08-22,2,complete,21,False,True
U106157,2025-05-14,1,start,0,False,
U106157,2025-05-14,1,complete,16,False,True
U106158,2025-06-07,1,start,0,False,
U106158,2025-06-07,1,fail,20,False,False
U106158,2025-06-07,1,retry,18,False,True
U106158,2025-06-07,2,start,0,False,
U106158,2025-06-07,2,complete,16,False,True
U106158,2025-06-08,3,start,0,False,
U106158,2025-06-08,3,fail,15,False,False
U106158,2025-06-09,3,start,0,False,
U106158,2025-06-09,3,complete,18,False,True
U106158,2025-06-09,4,start,0,False,
U106158,2025-06-09,4,fail,18,False,False
U106158,2025-06-13,4,start,0,False,
U106158,2025-06-13,4,complete,14,False,True
U106158,2025-06-13,5,start,0,False,
U106158,2025-06-13,5,complete,18,False,True
U106158,2025-06-24,6,start,0,False,
U106158,2025-06-24,6,complete,18,False,True
U106158,2025-07-21,7,start,0,False,
U106158,2025-07-21,7,complete,25,False,True
U106160,2025-07-20,1,start,0,False,
U106160,2025-07-20,1,complete,24,False,True
U106160,2025-07-20,2,start,0,False,
U106160,2025-07-20,2,complete,33,True,True
U106160,2025-07-21,3,start,0,False,
U106160,2025-07-21,3,complete,15,False,True
U106160,2025-07-21,4,start,0,False,
U106160,2025-07-21,4,complete,16,False,True
U106160,2025-08-03,5,start,0,False,
U106160,2025-08-03,5,complete,28,False,True
U106161,2025-07-27,1,start,0,False,
U106161,2025-07-27,1,complete,22,True,True
U106161,2025-07-27,2,start,0,False,
U106161,2025-07-27,2,complete,11,False,True
U106162,2025-08-17,1,start,0,False,
U106162,2025-08-17,1,complete,16,False,True
U106163,2025-08-07,1,start,0,False,
U106163,2025-08-07,1,complete,19,False,True
U106163,2025-08-20,2,start,0,False,
U106163,2025-08-20,2,complete,15,True,True
U106165,2025-06-27,1,start,0,False,
U106165,2025-06-27,1,complete,5,False,True
U106165,2025-07-30,2,start,0,False,
U106165,2025-07-30,2,complete,24,False,True
U106167,2025-07-08,1,start,0,False,
U106167,2025-07-08,1,fail,9,False,False
U106167,2025-07-08,1,start,0,False,
U106167,2025-07-08,1,fail,21,False,False
U106167,2025-07-09,1,start,0,False,
U106167,2025-07-09,1,complete,14,False,True
U106167,2025-07-09,2,start,0,False,
U106167,2025-07-09,2,complete,31,False,True
U106167,2025-07-17,3,start,0,False,
U106167,2025-07-17,3,complete,22,False,True
U106167,2025-07-25,4,start,0,False,
U106167,2025-07-25,4,complete,19,False,True
U106168,2025-06-01,1,start,0,False,
U106168,2025-06-01,1,complete,17,False,True
U106168,2025-06-16,2,start,0,False,
U106168,2025-06-16,2,complete,17,False,True
U106169,2025-06-05,1,start,0,False,
U106169,2025-06-05,1,fail,13,False,False
U106169,2025-06-05,1,retry,22,False,True
U106169,2025-06-05,2,start,0,False,
U106169,2025-06-05,2,fail,23,False,False
U106169,2025-06-05,2,retry,18,False,True
U106169,2025-06-09,3,start,0,False,
U106169,2025-06-09,3,complete,23,False,True
U106170,2025-07-25,1,start,0,False,
U106170,2025-07-25,1,complete,26,False,True
U106170,2025-07-31,2,start,0,False,
U106170,2025-07-31,2,complete,10,True,True
U106170,2025-08-01,3,start,0,False,
U106170,2025-08-01,3,complete,18,False,True
U106170,2025-08-04,4,start,0,False,
U106170,2025-08-04,4,complete,14,False,True
U106170,2025-08-04,5,start,0,False,
U106170,2025-08-04,5,fail,29,False,False
U106170,2025-08-11,5,start,0,False,
U106170,2025-08-11,5,complete,18,False,True
U106170,2025-08-11,6,start,0,False,
U106170,2025-08-11,6,complete,9,False,True
U106171,2025-08-19,1,start,0,False,
U106171,2025-08-19,1,complete,20,False,True
U106171,2025-08-23,2,start,0,False,
